TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
PHI,04/12/2017,PHI @ NYK,L,242,113,46,93,49.5,7,23,30.4,14,20,70.0,16,22,38,21,10,4,12,25
PHI,04/10/2017,PHI vs. IND,L,240,111,35,75,46.7,13,33,39.4,28,31,90.3,10,23,33,20,10,1,18,19
PHI,04/08/2017,PHI vs. MIL,L,240,82,27,77,35.1,8,31,25.8,20,23,87.0,10,37,47,23,9,1,17,16
PHI,04/06/2017,PHI vs. CHI,L,239,90,33,91,36.3,7,33,21.2,17,22,77.3,10,40,50,19,10,3,13,19
PHI,04/04/2017,PHI vs. BKN,L,240,118,43,97,44.3,12,38,31.6,20,27,74.1,14,22,36,32,7,4,11,22
PHI,04/02/2017,PHI @ TOR,L,240,105,36,80,45.0,11,36,30.6,22,25,88.0,13,24,37,25,8,5,19,20
PHI,03/31/2017,PHI @ CLE,L,241,105,40,82,48.8,11,33,33.3,14,19,73.7,7,35,42,26,7,2,17,21
PHI,03/29/2017,PHI vs. ATL,L,239,92,36,87,41.4,11,39,28.2,9,11,81.8,13,27,40,30,7,3,14,19
PHI,03/28/2017,PHI @ BKN,W,240,106,39,91,42.9,10,33,30.3,18,21,85.7,12,41,53,21,7,9,16,23
PHI,03/26/2017,PHI @ IND,L,239,94,35,88,39.8,14,41,34.1,10,14,71.4,8,40,48,19,7,5,14,23
PHI,03/24/2017,PHI @ CHI,W,241,117,46,83,55.4,8,25,32.0,17,23,73.9,11,35,46,23,10,4,18,22
PHI,03/22/2017,PHI @ OKC,L,241,97,37,87,42.5,8,25,32.0,15,17,88.2,6,19,25,19,8,4,9,23
PHI,03/20/2017,PHI @ ORL,L,265,109,39,102,38.2,9,34,26.5,22,24,91.7,13,40,53,26,15,7,16,34
